product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
essentials push-up bra,$39.00 ,$24.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029,Calvin Klein,Bras,Calvin Klein US,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.",NULL,NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32D,34C,34D,36C,36D,38C",WATERSTONE
essentials push-up bra,$39.00 ,$24.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029,Calvin Klein,Bras,Calvin Klein US,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.",NULL,NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32D,34A,34B,34C,34D,36B,36C,36D,38B,38C",CK LOGO
essentials push-up bra,$39.00 ,$24.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029,Calvin Klein,Bras,Calvin Klein US,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.",NULL,NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32A,32B,32D,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38D",WHITE
essentials push-up bra,$39.00 ,$24.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029,Calvin Klein,Bras,Calvin Klein US,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.",NULL,NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32C,32D,34A,34B,34C,34D,36A,36B,36C,36D",BARE
essentials push-up bra,$39.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/essentials-push-up-bra-52311038-029,Calvin Klein,Bras,Calvin Klein US,"part of wardrobe essentials, push-up padding and moderate coverage make this essence bra the perfect silhouette.",NULL,NULL,"[""push-up bra"",""moderate coverage"",""padded cups"",""underwire"",""adjustable straps"",""cushion back hook + eye closure"",""machine wash"",""72% nylon 28% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32D,34D",DESERT SUNSET
bare lace hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/bare-lace-hipster-51563597,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a bare lace hipster brief designed with nylon fabric and floral lace galloon in a lightweight style.,NULL,NULL,"[""bare lace hipster brief"",""nylon fabric + floral lace galloon"",""full gusset"",""rear coverage"",""machine wash"",""100% nylon"",""imported""]","s,m,l","s,m,l",POLYMER BLUE
bare lace hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/bare-lace-hipster-51563597,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a bare lace hipster brief designed with nylon fabric and floral lace galloon in a lightweight style.,NULL,NULL,"[""bare lace hipster brief"",""nylon fabric + floral lace galloon"",""full gusset"",""rear coverage"",""machine wash"",""100% nylon"",""imported""]","s,m,l","s,m,l",TRANSPINK
logo cotton hipster,$13.00 ,$6.99 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703608-494,Calvin Klein,Panties,Calvin Klein US,"a hipster panty designed with cotton stretch fabric, an elasticized logo waistband and a full cotton gusset.",NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""90% cotton 10% elastane"",""imported""]","s,m,l",m,HIGH OCTANE
logo cotton hipster,$13.00 ,$6.99 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703608-494,Calvin Klein,Panties,Calvin Klein US,"a hipster panty designed with cotton stretch fabric, an elasticized logo waistband and a full cotton gusset.",NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""90% cotton 10% elastane"",""imported""]","s,m,l","s,m",RETROGRADE
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100,Calvin Klein,Panties,Calvin Klein US,the invisibles hipster features a laser-cut and raw edge seams.,NULL,NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",BLACK
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100,Calvin Klein,Panties,Calvin Klein US,the invisibles hipster features a laser-cut and raw edge seams.,NULL,NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",WHITE
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100,Calvin Klein,Panties,Calvin Klein US,the invisibles hipster features a laser-cut and raw edge seams.,NULL,NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",NUDE
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100,Calvin Klein,Panties,Calvin Klein US,the invisibles hipster features a laser-cut and raw edge seams.,NULL,NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m",CHOCOLATE BROWN
invisibles hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/invisibles-hipster-51503429-100,Calvin Klein,Panties,Calvin Klein US,the invisibles hipster features a laser-cut and raw edge seams.,NULL,NULL,"[""laser-cut hipster panty"",""raw edge seams"",""logo at front"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane"",""imported""]","s,m,l","s,m,l",SPEAKEASY
sheer marquisette lightly lined demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680,Calvin Klein,Bras,Calvin Klein US,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C",BLACK
sheer marquisette lightly lined demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680,Calvin Klein,Bras,Calvin Klein US,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","30B,30D,32C,34A,34B,34C,34D,36A,36B,36C,36D,38C",BARE
sheer marquisette lightly lined demi bra,$38.00 ,$38.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-lightly-lined-demi-bra-52261839-680,Calvin Klein,Bras,Calvin Klein US,"a lightly lined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""lightly lined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C","30B,30C,30D,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38C",NIMSAY
sheer marquisette unlined demi bra,$36.00 ,$36.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","30B,30C,30D,30DD,32A,32B,32C,32D,34A,34B,34C,36A,36B,36C,36D",BLACK
sheer marquisette unlined demi bra,$36.00 ,$36.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","30C,30D,30DD,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,38B",BARE
sheer marquisette unlined demi bra,$36.00 ,$36.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32A,32C,32D,34B,34C,36A,36B,36D,38B,38C",SULTRY
sheer marquisette unlined demi bra,$36.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","32D,34A,34C,38B",TRANSPARENT FLORAL
sheer marquisette unlined demi bra,$36.00 ,$19.99 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/sheer-marquisette-unlined-demi-bra-52261680,Calvin Klein,Bras,Calvin Klein US,"an unlined demi bra featuring supersoft lightweight sheer and reintroducing the quintessential ck fabrication, sheer marquisette.",NULL,NULL,"[""sheer marquisette demi bra"",""supersoft lightweight sheer"",""revisiting the original sheer marquisette logo"",""demi underwire bra"",""adjustable cushioned straps"",""unlined"",""machine wash"",""72% nylon 28% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","30B,30C,30D,30DD,32B,32C,32D,34A,34B,34C,36A,36B,38B",NIMSAY
signature push-up bra,$40.00 ,$40.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-push-up-bra-52061416-265,Calvin Klein,Bras,Calvin Klein US,plunge push-up padding and lace trimming is designed for a sexy silhouette in comfortable lightweight micro fabrics.,NULL,NULL,"[""cleavage enhancing underwire push-up"",""generously padded uplifting cups"",""lightweight scallop lace trim along bust line"",""repeating logo on elastic trims"",""adjustable straps"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38D",BLACK WITH BLACK LACE
signature push-up bra,$40.00 ,$40.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-push-up-bra-52061416-265,Calvin Klein,Bras,Calvin Klein US,plunge push-up padding and lace trimming is designed for a sexy silhouette in comfortable lightweight micro fabrics.,NULL,NULL,"[""cleavage enhancing underwire push-up"",""generously padded uplifting cups"",""lightweight scallop lace trim along bust line"",""repeating logo on elastic trims"",""adjustable straps"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32B,32D,34A,34B,34C,34D,36B,36C,36D,38D",BARE WITH IVORY LACE
signature push-up bra,$40.00 ,$40.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-push-up-bra-52061416-265,Calvin Klein,Bras,Calvin Klein US,plunge push-up padding and lace trimming is designed for a sexy silhouette in comfortable lightweight micro fabrics.,NULL,NULL,"[""cleavage enhancing underwire push-up"",""generously padded uplifting cups"",""lightweight scallop lace trim along bust line"",""repeating logo on elastic trims"",""adjustable straps"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C",LAKE WATER/BLUE YONDER
signature push-up bra,$40.00 ,$40.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-push-up-bra-52061416-265,Calvin Klein,Bras,Calvin Klein US,plunge push-up padding and lace trimming is designed for a sexy silhouette in comfortable lightweight micro fabrics.,NULL,NULL,"[""cleavage enhancing underwire push-up"",""generously padded uplifting cups"",""lightweight scallop lace trim along bust line"",""repeating logo on elastic trims"",""adjustable straps"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D,38B,38C",DESERT SUNSET
thong with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,lace trim and a silky fabric detail this thong.,NULL,NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""imported""]","s,m,l","s,m",BLACK
